chamber,state,party,incumbent,termstart,age,bioguide,GDP,Annual GPD Percent Change,working age,65 and Older,Unemployment,growth percent
house,PA,R,Yes,1947,61.6,T000263,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,61.4,C000515,249.9,9.9,3.9,1.94
house,ID,R,No,1947,61.3,S000029,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,61.0,C000529,249.9,9.9,3.9,1.94
house,CO,R,Yes,1947,61.0,H000613,249.9,9.9,3.9,1.94
house,CO,R,Yes,1947,60.9,R000369,249.9,9.9,3.9,1.94
house,IL,D,Yes,1947,60.7,D000158,249.9,9.9,3.9,1.94
house,KS,R,Yes,1947,60.6,R000132,249.9,9.9,3.9,1.94
house,OK,R,Yes,1947,60.4,S000155,249.9,9.9,3.9,1.94
house,FL,D,Yes,1947,60.4,R000391,249.9,9.9,3.9,1.94
house,KS,R,No,1947,60.3,M000680,249.9,9.9,3.9,1.94
house,IL,D,Yes,1947,60.2,G000332,249.9,9.9,3.9,1.94
house,OH,D,Yes,1947,60.1,K000244,249.9,9.9,3.9,1.94
house,VA,D,No,1947,60.1,B001148,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,59.9,L000279,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,59.6,L000157,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,59.5,B001179,249.9,9.9,3.9,1.94
house,WV,R,Yes,1947,59.5,E000135,249.9,9.9,3.9,1.94
house,IN,R,Yes,1947,59.4,J000165,249.9,9.9,3.9,1.94
house,CA,R,Yes,1947,59.3,P000309,249.9,9.9,3.9,1.94
house,WI,R,Yes,1947,59.3,K000041,249.9,9.9,3.9,1.94
house,PA,R,No,1947,59.3,M001062,249.9,9.9,3.9,1.94
house,AL,D,Yes,1947,59.2,H000663,249.9,9.9,3.9,1.94
house,WI,R,Yes,1947,59.2,M001112,249.9,9.9,3.9,1.94
house,MI,R,Yes,1947,59.0,E000178,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,58.8,R000083,249.9,9.9,3.9,1.94
house,CA,R,Yes,1947,58.7,J000157,249.9,9.9,3.9,1.94
house,MI,R,Yes,1947,58.7,C000889,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,58.7,C000264,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,58.5,W000304,249.9,9.9,3.9,1.94
house,MA,R,No,1947,58.4,N000097,249.9,9.9,3.9,1.94
house,PA,R,No,1947,58.4,M000442,249.9,9.9,3.9,1.94
house,GA,D,No,1947,58.3,L000077,249.9,9.9,3.9,1.94
house,UT,D,Yes,1947,58.2,G000379,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,58.2,G000493,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,58.1,H000443,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,57.6,K000030,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,57.5,C000655,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,57.5,A000250,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,57.4,F000075,249.9,9.9,3.9,1.94
house,ND,R,Yes,1947,57.3,R000319,249.9,9.9,3.9,1.94
house,TN,D,Yes,1947,57.3,C000810,249.9,9.9,3.9,1.94
house,MT,R,Yes,1947,57.3,D000281,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,57.2,G000543,249.9,9.9,3.9,1.94
house,ME,R,Yes,1947,57.2,F000066,249.9,9.9,3.9,1.94
house,NY,R,No,1947,57.1,M000037,249.9,9.9,3.9,1.94
house,ME,R,Yes,1947,57.1,H000036,249.9,9.9,3.9,1.94
house,MS,D,Yes,1947,56.9,C000645,249.9,9.9,3.9,1.94
house,CA,R,Yes,1947,56.6,G000111,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,56.6,R000111,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,56.6,C000993,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,56.5,B001024,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,56.5,B000486,249.9,9.9,3.9,1.94
house,LA,D,Yes,1947,56.5,L000095,249.9,9.9,3.9,1.94
house,VA,D,Yes,1947,56.5,S000797,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,56.4,M000233,249.9,9.9,3.9,1.94
house,MA,R,Yes,1947,56.3,C000473,249.9,9.9,3.9,1.94
house,MN,R,Yes,1947,56.2,A000239,249.9,9.9,3.9,1.94
house,LA,D,Yes,1947,56.0,A000114,249.9,9.9,3.9,1.94
house,CA,D,Yes,1947,56.0,M000727,249.9,9.9,3.9,1.94
house,MA,R,Yes,1947,55.9,B000232,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,55.8,R000022,249.9,9.9,3.9,1.94
house,GA,D,Yes,1947,55.8,P000002,249.9,9.9,3.9,1.94
house,MA,R,Yes,1947,55.7,W000450,249.9,9.9,3.9,1.94
house,NC,D,Yes,1947,55.6,B000621,249.9,9.9,3.9,1.94
house,WA,R,No,1947,55.6,M000021,249.9,9.9,3.9,1.94
house,OK,D,Yes,1947,55.5,S000923,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,55.4,E000160,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,55.3,W000252,249.9,9.9,3.9,1.94
house,WI,R,Yes,1947,55.3,S000896,249.9,9.9,3.9,1.94
house,MO,R,No,1947,55.1,B000119,249.9,9.9,3.9,1.94
house,MA,D,Yes,1947,55.0,M000364,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,55.0,T000028,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,54.9,P000285,249.9,9.9,3.9,1.94
house,IN,D,Yes,1947,54.9,M000039,249.9,9.9,3.9,1.94
house,VA,D,Yes,1947,54.9,G000091,249.9,9.9,3.9,1.94
house,PA,D,Yes,1947,54.7,E000029,249.9,9.9,3.9,1.94
house,NE,R,Yes,1947,54.6,M000715,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,54.6,B000794,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,54.5,B001016,249.9,9.9,3.9,1.94
house,OK,R,Yes,1947,54.5,R000288,249.9,9.9,3.9,1.94
house,GA,D,Yes,1947,54.4,C000070,249.9,9.9,3.9,1.94
house,NC,D,Yes,1947,54.3,D000571,249.9,9.9,3.9,1.94
house,WI,R,Yes,1947,54.3,S000585,249.9,9.9,3.9,1.94
house,KS,R,No,1947,54.2,S000640,249.9,9.9,3.9,1.94
house,AL,D,Yes,1947,54.2,J000058,249.9,9.9,3.9,1.94
house,WY,R,Yes,1947,54.1,B000176,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,54.0,J000100,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,54.0,M000199,249.9,9.9,3.9,1.94
house,SC,D,Yes,1947,54.0,B000999,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,53.9,G000102,249.9,9.9,3.9,1.94
house,MI,R,Yes,1947,53.8,W000668,249.9,9.9,3.9,1.94
house,TX,D,No,1947,53.8,R000140,249.9,9.9,3.9,1.94
house,NJ,D,Yes,1947,53.8,H000284,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,53.8,G000472,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,53.7,K000170,249.9,9.9,3.9,1.94
house,MI,R,Yes,1947,53.7,S000277,249.9,9.9,3.9,1.94
house,NM,D,No,1947,53.6,L000519,249.9,9.9,3.9,1.94
house,KS,R,Yes,1947,53.6,H000768,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,53.5,B000909,249.9,9.9,3.9,1.94
house,TN,D,Yes,1947,53.5,C000755,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,53.4,P000103,249.9,9.9,3.9,1.94
house,WA,R,No,1947,53.3,J000225,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,53.3,L000161,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,53.3,K000029,249.9,9.9,3.9,1.94
house,MD,D,Yes,1947,53.3,S000067,249.9,9.9,3.9,1.94
house,OH,R,No,1947,53.2,C000192,249.9,9.9,3.9,1.94
house,KY,D,Yes,1947,53.2,B000237,249.9,9.9,3.9,1.94
house,IL,D,Yes,1947,53.0,G000316,249.9,9.9,3.9,1.94
house,MI,D,Yes,1947,52.9,D000354,249.9,9.9,3.9,1.94
house,AR,D,Yes,1947,52.9,T000373,249.9,9.9,3.9,1.94
house,FL,D,Yes,1947,52.9,P000261,249.9,9.9,3.9,1.94
house,PA,D,Yes,1947,52.6,W000108,249.9,9.9,3.9,1.94
house,MD,R,Yes,1947,52.6,B000271,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,52.5,L000537,249.9,9.9,3.9,1.94
house,NY,R,No,1947,52.5,S000764,249.9,9.9,3.9,1.94
house,CA,R,Yes,1947,52.4,H000640,249.9,9.9,3.9,1.94
house,TN,D,Yes,1947,52.4,M001114,249.9,9.9,3.9,1.94
house,WV,D,Yes,1947,52.4,H000442,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,52.3,D000403,249.9,9.9,3.9,1.94
house,SC,D,Yes,1947,52.3,R000214,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,52.3,S000437,249.9,9.9,3.9,1.94
house,CA,R,Yes,1947,52.0,M000414,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,52.0,T000175,249.9,9.9,3.9,1.94
house,MN,R,Yes,1947,51.9,O000056,249.9,9.9,3.9,1.94
house,MD,R,No,1947,51.9,M000724,249.9,9.9,3.9,1.94
house,SC,D,Yes,1947,51.9,R000260,249.9,9.9,3.9,1.94
house,IL,R,No,1947,51.9,B001161,249.9,9.9,3.9,1.94
house,IN,R,Yes,1947,51.9,L000052,249.9,9.9,3.9,1.94
house,KY,D,Yes,1947,51.8,C000317,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,51.8,S000676,249.9,9.9,3.9,1.94
house,MA,R,Yes,1947,51.8,H000548,249.9,9.9,3.9,1.94
house,IA,R,Yes,1947,51.8,H000678,249.9,9.9,3.9,1.94
house,GA,D,No,1947,51.6,D000109,249.9,9.9,3.9,1.94
house,RI,D,Yes,1947,51.6,F000255,249.9,9.9,3.9,1.94
house,CA,D,Yes,1947,51.6,E000119,249.9,9.9,3.9,1.94
house,IN,R,Yes,1947,51.5,H000217,249.9,9.9,3.9,1.94
house,CA,R,No,1947,51.4,P000475,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,51.3,F000404,249.9,9.9,3.9,1.94
house,IL,R,No,1947,51.3,V000003,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,51.3,G000135,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,51.3,A000216,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,51.0,D000360,249.9,9.9,3.9,1.94
house,PA,R,No,1947,50.9,J000086,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,50.6,R000002,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,50.5,V000119,249.9,9.9,3.9,1.94
house,TX,D,No,1947,50.4,T000198,249.9,9.9,3.9,1.94
house,AR,D,Yes,1947,50.3,N000137,249.9,9.9,3.9,1.94
house,NC,D,Yes,1947,50.3,B000139,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,50.3,B000356,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,50.3,M000460,249.9,9.9,3.9,1.94
house,SD,R,Yes,1947,50.1,C000221,249.9,9.9,3.9,1.94
house,MN,R,Yes,1947,49.9,A000179,249.9,9.9,3.9,1.94
house,IL,R,No,1947,49.5,T000444,249.9,9.9,3.9,1.94
house,AL,D,Yes,1947,49.5,G000381,249.9,9.9,3.9,1.94
house,NC,D,Yes,1947,49.4,C000736,249.9,9.9,3.9,1.94
house,CO,R,Yes,1947,49.4,C000346,249.9,9.9,3.9,1.94
house,MO,R,Yes,1947,49.3,C000614,249.9,9.9,3.9,1.94
house,KY,D,Yes,1947,49.3,G000447,249.9,9.9,3.9,1.94
house,HI,R,Yes,1947,49.2,F000034,249.9,9.9,3.9,1.94
house,TN,D,Yes,1947,49.1,D000094,249.9,9.9,3.9,1.94
house,ME,R,Yes,1947,49.1,S000590,249.9,9.9,3.9,1.94
house,IL,R,No,1947,49.0,O000160,249.9,9.9,3.9,1.94
house,LA,D,Yes,1947,49.0,B000884,249.9,9.9,3.9,1.94
house,CT,R,No,1947,49.0,F000250,249.9,9.9,3.9,1.94
house,CA,D,Yes,1947,49.0,K000196,249.9,9.9,3.9,1.94
house,OH,R,Yes,1947,48.9,H000550,249.9,9.9,3.9,1.94
house,KS,R,Yes,1947,48.8,S000194,249.9,9.9,3.9,1.94
house,MO,R,Yes,1947,48.7,S000377,249.9,9.9,3.9,1.94
house,MI,R,Yes,1947,48.7,B000742,249.9,9.9,3.9,1.94
house,SC,D,Yes,1947,48.7,M000568,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,48.7,T000156,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,48.7,C000113,249.9,9.9,3.9,1.94
house,NY,R,No,1947,48.7,C000804,249.9,9.9,3.9,1.94
house,PA,R,No,1947,48.6,D000004,249.9,9.9,3.9,1.94
house,MA,D,Yes,1947,48.6,P000303,249.9,9.9,3.9,1.94
house,VA,D,Yes,1947,48.6,A000163,249.9,9.9,3.9,1.94
house,MA,D,Yes,1947,48.5,L000065,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,48.5,K000341,249.9,9.9,3.9,1.94
house,AR,D,Yes,1947,48.4,H000405,249.9,9.9,3.9,1.94
house,MN,R,Yes,1947,48.3,J000278,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,48.2,A000138,249.9,9.9,3.9,1.94
house,WA,R,Yes,1947,48.2,H000786,249.9,9.9,3.9,1.94
house,WV,R,No,1947,48.2,S000670,249.9,9.9,3.9,1.94
house,NC,D,No,1947,48.2,D000175,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,48.2,T000320,249.9,9.9,3.9,1.94
house,PA,R,No,1947,48.0,V000069,249.9,9.9,3.9,1.94
house,AR,D,Yes,1947,47.9,C000887,249.9,9.9,3.9,1.94
house,OK,D,No,1947,47.8,M000991,249.9,9.9,3.9,1.94
house,CT,R,No,1947,47.8,M000764,249.9,9.9,3.9,1.94
house,PA,R,No,1947,47.8,M000089,249.9,9.9,3.9,1.94
house,NY,R,No,1947,47.4,R000250,249.9,9.9,3.9,1.94
house,OR,R,Yes,1947,47.3,E000146,249.9,9.9,3.9,1.94
house,IL,R,Yes,1947,47.1,C000365,249.9,9.9,3.9,1.94
house,CA,R,No,1947,47.1,A000133,249.9,9.9,3.9,1.94
house,FL,D,Yes,1947,47.1,P000524,249.9,9.9,3.9,1.94
house,AL,D,Yes,1947,47.0,S000701,249.9,9.9,3.9,1.94
house,ID,R,No,1947,47.0,G000253,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,47.0,P000398,249.9,9.9,3.9,1.94
house,MA,R,Yes,1947,46.8,H000549,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,46.8,K000171,249.9,9.9,3.9,1.94
house,TN,D,Yes,1947,46.8,P000536,249.9,9.9,3.9,1.94
house,PA,R,No,1947,46.7,K000032,249.9,9.9,3.9,1.94
house,NH,R,No,1947,46.6,C000802,249.9,9.9,3.9,1.94
house,NY,R,No,1947,46.6,K000036,249.9,9.9,3.9,1.94
house,LA,D,No,1947,46.5,P000098,249.9,9.9,3.9,1.94
house,IN,R,Yes,1947,46.4,H000081,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,46.3,S000436,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,46.3,M000065,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,46.3,H000060,249.9,9.9,3.9,1.94
house,PA,R,No,1947,46.1,S000174,249.9,9.9,3.9,1.94
house,CA,D,Yes,1947,46.1,D000454,249.9,9.9,3.9,1.94
house,NY,D,No,1947,46.0,M001074,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,46.0,S001076,249.9,9.9,3.9,1.94
house,WV,R,No,1947,45.9,L000454,249.9,9.9,3.9,1.94
house,MO,D,No,1947,45.8,J000246,249.9,9.9,3.9,1.94
house,TX,D,No,1947,45.8,W000604,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,45.7,M000354,249.9,9.9,3.9,1.94
house,OR,R,Yes,1947,45.7,S000936,249.9,9.9,3.9,1.94
house,CA,R,No,1947,45.7,B000762,249.9,9.9,3.9,1.94
house,WA,R,No,1947,45.7,T000298,249.9,9.9,3.9,1.94
house,MA,D,No,1947,45.5,D000419,249.9,9.9,3.9,1.94
house,CO,D,No,1947,45.4,C000189,249.9,9.9,3.9,1.94
house,IN,R,No,1947,45.4,H000310,249.9,9.9,3.9,1.94
house,NC,D,No,1947,45.3,R000104,249.9,9.9,3.9,1.94
house,WI,R,No,1947,45.2,B000891,249.9,9.9,3.9,1.94
house,LA,D,Yes,1947,45.2,H000437,249.9,9.9,3.9,1.94
house,KS,R,Yes,1947,45.2,C000606,249.9,9.9,3.9,1.94
house,KY,D,No,1947,45.2,W000348,249.9,9.9,3.9,1.94
house,MN,R,Yes,1947,45.1,H000014,249.9,9.9,3.9,1.94
house,OH,R,No,1947,45.1,M000393,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,45.0,T000070,249.9,9.9,3.9,1.94
house,AL,D,Yes,1947,45.0,M000094,249.9,9.9,3.9,1.94
house,NM,D,Yes,1947,45.0,F000085,249.9,9.9,3.9,1.94
house,PA,R,No,1947,44.9,C000939,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,44.9,G000338,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,44.9,H000298,249.9,9.9,3.9,1.94
house,WA,R,Yes,1947,44.9,H000740,249.9,9.9,3.9,1.94
house,OK,D,Yes,1947,44.8,M000859,249.9,9.9,3.9,1.94
house,AL,D,Yes,1947,44.8,R000018,249.9,9.9,3.9,1.94
house,WI,R,No,1947,44.6,K000150,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,44.5,H000154,249.9,9.9,3.9,1.94
house,MD,D,Yes,1947,44.4,F000012,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,44.4,O000133,249.9,9.9,3.9,1.94
house,PA,R,No,1947,44.2,M000422,249.9,9.9,3.9,1.94
house,PA,D,Yes,1947,44.1,B001002,249.9,9.9,3.9,1.94
house,NY,AL,Yes,1947,44.1,M000122,249.9,9.9,3.9,1.94
house,CA,R,No,1947,44.1,F000199,249.9,9.9,3.9,1.94
house,MD,D,No,1947,43.9,G000071,249.9,9.9,3.9,1.94
house,PA,R,Yes,1947,43.8,F000422,249.9,9.9,3.9,1.94
house,MI,D,Yes,1947,43.8,S000011,249.9,9.9,3.9,1.94
house,MT,D,Yes,1947,43.8,M000113,249.9,9.9,3.9,1.94
house,MS,D,Yes,1947,43.6,A000016,249.9,9.9,3.9,1.94
house,VA,D,No,1947,43.6,H000197,249.9,9.9,3.9,1.94
house,NY,R,No,1947,43.6,R000453,249.9,9.9,3.9,1.94
house,OH,D,Yes,1947,43.5,H000898,249.9,9.9,3.9,1.94
house,TN,D,Yes,1947,43.4,K000044,249.9,9.9,3.9,1.94
house,MD,D,Yes,1947,43.4,D000007,249.9,9.9,3.9,1.94
house,NE,R,Yes,1947,43.4,B001039,249.9,9.9,3.9,1.94
house,FL,D,Yes,1947,43.3,H000492,249.9,9.9,3.9,1.94
house,CT,R,No,1947,43.2,L000395,249.9,9.9,3.9,1.94
house,UT,R,No,1947,43.2,D000155,249.9,9.9,3.9,1.94
house,AR,D,Yes,1947,43.1,G000098,249.9,9.9,3.9,1.94
house,TX,D,Yes,1947,43.1,F000152,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,43.1,R000424,249.9,9.9,3.9,1.94
house,CA,D,Yes,1947,43.1,H000713,249.9,9.9,3.9,1.94
house,AR,D,Yes,1947,43.0,H000249,249.9,9.9,3.9,1.94
house,NV,R,No,1947,43.0,R000522,249.9,9.9,3.9,1.94
house,MS,D,Yes,1947,43.0,W000641,249.9,9.9,3.9,1.94
house,MI,R,No,1947,43.0,B000377,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,42.8,E000159,249.9,9.9,3.9,1.94
house,CA,R,Yes,1947,42.8,A000196,249.9,9.9,3.9,1.94
house,NJ,R,Yes,1947,42.7,C000220,249.9,9.9,3.9,1.94
house,NY,R,Yes,1947,42.7,C000617,249.9,9.9,3.9,1.94
house,AK,D,Yes,1947,42.7,B000201,249.9,9.9,3.9,1.94
house,NY,R,No,1947,42.6,J000064,249.9,9.9,3.9,1.94
house,WI,R,Yes,1947,42.6,O000058,249.9,9.9,3.9,1.94
house,VA,D,Yes,1947,42.5,H000264,249.9,9.9,3.9,1.94
house,NY,D,Yes,1947,42.4,K000261,249.9,9.9,3.9,1.94
house,IL,D,Yes,1947,42.0,P000522,249.9,9.9,3.9,1.94
